condition,drugName,rating_count,average_rating,cui
Depression,Seroquel,26,7.230769231,C3234613
Depression,Nortriptyline,26,6.461538462,C0028420
Depression,Nortriptyline,26,6.461538462,C0700459
Depression,Nortriptyline,26,6.461538462,C0373487
Depression,Nefazodone,23,8.869565217,C0068485
Depression,Nefazodone,23,8.869565217,C0771310
Depression,Nefazodone,23,8.869565217,C0568273
Depression,Brexpiprazole,22,7.318181818,C3885614
Depression,Brexpiprazole,22,7.318181818,C5553944
Depression,Brexpiprazole,22,7.318181818,C4758171
Depression,Risperidone,22,6.318181818,C0073393
Depression,Risperidone,22,6.318181818,C1266731
Depression,Risperidone,22,6.318181818,C0981711
Depression,Emsam,21,8.333333333,C1699309
Depression,Emsam,21,8.333333333,C3229915
Depression,Emsam,21,8.333333333,C3466863
Depression,Niacin,20,9.75,C0027996
Depression,Niacin,20,9.75,C4317126
Depression,Niacin,20,9.75,C0779770
Depression,Lithium,19,6.578947368,C0023870
Depression,Lithium,19,6.578947368,C0337452
Depression,Lithium,19,6.578947368,C3540800
Depression,Armodafinil,17,7.411764706,C1701455
Depression,Armodafinil,17,7.411764706,C1961875
Depression,Armodafinil,17,7.411764706,C1961880
Depression,Rexulti,17,7.294117647,C4033609
Depression,Rexulti,17,7.294117647,C4033899
Depression,Rexulti,17,7.294117647,C4033900
Depression,Fluoxetine / olanzapine,16,8.875,C1608551
Depression,Fluoxetine / olanzapine,16,8.875,C1961954
Depression,Fluoxetine / olanzapine,16,8.875,C1329938
Depression,Elavil,16,8.4375,C0087119
Depression,Elavil,16,8.4375,C0002600
Depression,Elavil,16,8.4375,C3227887
Depression,Fluvoxamine,16,7.0,C0085228
Depression,Fluvoxamine,16,7.0,C0700473
Depression,Fluvoxamine,16,7.0,C1266533
Depression,Symbyax,15,8.933333333,C1330549
Depression,Symbyax,15,8.933333333,C3239274
Depression,Symbyax,15,8.933333333,C1961954
Depression,Doxepin,15,6.933333333,C0013085
Depression,Doxepin,15,6.933333333,C0365808
Depression,Doxepin,15,6.933333333,C0700535
Depression,Nuvigil,14,7.0,C1871544
Depression,Nuvigil,14,7.0,C3233271
Depression,Nuvigil,14,7.0,C2364594
Depression,Budeprion XL,14,6.928571429,C1828815
Depression,Clomipramine,13,9.230769231,C0009010
Depression,Clomipramine,13,9.230769231,C0282107
Depression,Clomipramine,13,9.230769231,C0524080
Depression,Desipramine,12,9.0,C0011685
Depression,Desipramine,12,9.0,C0700529
Depression,Desipramine,12,9.0,C0202369
Depression,Paxil CR,12,7.083333333,C0876119
Depression,Paxil CR,12,7.083333333,C1169471
Depression,Paxil CR,12,7.083333333,C1169801
Depression,Imipramine,12,6.75,C0020934
Depression,Imipramine,12,6.75,C0020935
Depression,Imipramine,12,6.75,C0589978
Depression,Serzone,9,9.666666667,C0591424
Depression,Serzone,9,9.666666667,C0708387
Depression,Aplenzin,7,6.142857143,C2609728
Depression,Aplenzin,7,6.142857143,C3222732
Depression,Aplenzin,7,6.142857143,C3222731
Depression,Provigil,6,8.833333333,C0722882
Depression,Provigil,6,8.833333333,C3236315
Depression,Provigil,6,8.833333333,C0731744
Depression,Budeprion SR,6,8.333333333,C2342708
Depression,Risperdal,6,6.666666667,C0592071
Depression,Risperdal,6,6.666666667,C0733452
Depression,Risperdal,6,6.666666667,C1320098
Depression,Norpramin,5,9.8,C0701352
Depression,Norpramin,5,9.8,C3239493
Depression,Norpramin,5,9.8,C1243493
Depression,Anafranil,5,8.4,C0002752
Depression,Anafranil,5,8.4,C3228921
Depression,Anafranil,5,8.4,C0305259
Depression,S-adenosylmethionine,5,8.4,C0036002
Depression,S-adenosylmethionine,5,8.4,C3210896
Depression,S-adenosylmethionine,5,8.4,C2246770
Depression,Remeron SolTab,5,8.0,C0939464
Depression,Remeron SolTab,5,8.0,C1169603
Depression,Remeron SolTab,5,8.0,C0939127
Depression,Lisdexamfetamine,5,6.8,C1873633
Depression,Lisdexamfetamine,5,6.8,C1739826
Depression,Lisdexamfetamine,5,6.8,C5191482
Depression,Oleptro,5,6.2,C2740387
Depression,Oleptro,5,6.2,C3235012
Depression,Oleptro,5,6.2,C3235011
Depression,Amitriptyline / chlordiazepoxide,4,9.5,C2742631
Depression,Amitriptyline / chlordiazepoxide,4,9.5,C1301997
Depression,Amitriptyline / chlordiazepoxide,4,9.5,C3206772
Depression,Amoxapine,4,9.5,C0002644
Depression,Amoxapine,4,9.5,C0486321
Depression,Amoxapine,4,9.5,C0202319
Depression,Luvox,4,7.25,C0086307
Depression,Luvox,4,7.25,C2342291
Depression,Luvox,4,7.25,C4729984
Depression,Atomoxetine,4,6.5,C0076823
Depression,Atomoxetine,4,6.5,C1170741
Depression,Atomoxetine,4,6.5,C1577882
Depression,Tofranil,4,6.0,C0025231
Depression,Tofranil,4,6.0,C0020934
Depression,Tofranil,4,6.0,C3232993
Depression,Pamelor,4,5.0,C0030256
Depression,Pamelor,4,5.0,C3233318
Depression,Pamelor,4,5.0,C0307202
Depression,Isocarboxazid,3,9.0,C0022154
Depression,Isocarboxazid,3,9.0,C0568244
Depression,Isocarboxazid,3,9.0,C0572779
Depression,Marplan,3,9.0,C0591755
Depression,Marplan,3,9.0,C3234871
Depression,Marplan,3,9.0,C1241695
Depression,Sinequan,3,8.666666667,C0728757
Depression,Sinequan,3,8.666666667,C0307621
Depression,Sinequan,3,8.666666667,C0358842
Depression,Desyrel,3,7.333333333,C0701914
Depression,Desyrel,3,7.333333333,C0305882
Depression,Desyrel,3,7.333333333,C3229224
Depression,Paliperidone,3,7.0,C0753678
Depression,Paliperidone,3,7.0,C2719626
Depression,Paliperidone,3,7.0,C4058551
Depression,Strattera,3,5.666666667,C1176420
Depression,Strattera,3,5.666666667,C3234069
Depression,Strattera,3,5.666666667,C1169942
Depression,Limbitrol,2,9.5,C0064989
Depression,Limbitrol,2,9.5,C3231294
Depression,Limbitrol,2,9.5,C0721366
Depression,Maprotiline,2,9.5,C0024778
Depression,Maprotiline,2,9.5,C0700455
Depression,Maprotiline,2,9.5,C0771589
Depression,Methylin ER,2,9.5,C0939379
Depression,Tryptophan,2,5.0,C0041249
Depression,Tryptophan,2,5.0,C0000578
Depression,Tryptophan,2,5.0,C0041256
Generalized Anxiety Disorde,Escitalopram,392,8.239795918,C1099456
Generalized Anxiety Disorde,Escitalopram,392,8.239795918,C1316867
Generalized Anxiety Disorde,Escitalopram,392,8.239795918,C1170746
Generalized Anxiety Disorde,Lexapro,268,8.451492537,C1170371
Generalized Anxiety Disorde,Lexapro,268,8.451492537,C1099456
Generalized Anxiety Disorde,Lexapro,268,8.451492537,C3239916
Generalized Anxiety Disorde,Pregabalin,158,8.32278481,C0657912
Generalized Anxiety Disorde,Pregabalin,158,8.32278481,C3854233
Generalized Anxiety Disorde,Pregabalin,158,8.32278481,C0388352
Generalized Anxiety Disorde,Quetiapine,100,7.59,C0123091
Generalized Anxiety Disorde,Quetiapine,100,7.59,C0724680
Generalized Anxiety Disorde,Quetiapine,100,7.59,C1997945
Generalized Anxiety Disorde,Citalopram,95,8.094736842,C0008845
Generalized Anxiety Disorde,Citalopram,95,8.094736842,C1369503
Generalized Anxiety Disorde,Citalopram,95,8.094736842,C0724555
Generalized Anxiety Disorde,Venlafaxine,94,6.627659574,C0078569
Generalized Anxiety Disorde,Venlafaxine,94,6.627659574,C0771200
Generalized Anxiety Disorde,Venlafaxine,94,6.627659574,C1266786
Generalized Anxiety Disorde,Duloxetine,87,6.747126437,C0245561
Generalized Anxiety Disorde,Duloxetine,87,6.747126437,C1505020
Generalized Anxiety Disorde,Duloxetine,87,6.747126437,C4752988
Generalized Anxiety Disorde,Cymbalta,81,6.679012346,C1505021
Generalized Anxiety Disorde,Cymbalta,81,6.679012346,C3228463
Generalized Anxiety Disorde,Cymbalta,81,6.679012346,C3228462
Generalized Anxiety Disorde,Sertraline,79,7.721518987,C0074393
Generalized Anxiety Disorde,Sertraline,79,7.721518987,C0600526
Generalized Anxiety Disorde,Sertraline,79,7.721518987,C0524265
Generalized Anxiety Disorde,Paroxetine,59,7.779661017,C0070122
Generalized Anxiety Disorde,Paroxetine,59,7.779661017,C0771019
Generalized Anxiety Disorde,Paroxetine,59,7.779661017,C1365510
Generalized Anxiety Disorde,Effexor XR,42,6.785714286,C0595028
Generalized Anxiety Disorde,Effexor XR,42,6.785714286,C0716074
Generalized Anxiety Disorde,Effexor XR,42,6.785714286,C0716080
Generalized Anxiety Disorde,Paxil,40,7.75,C0376414
Generalized Anxiety Disorde,Paxil,40,7.75,C0876119
Generalized Anxiety Disorde,Paxil,40,7.75,C3236755
Generalized Anxiety Disorde,Lyrica,17,8.882352941,C1570232
Generalized Anxiety Disorde,Lyrica,17,8.882352941,C0657912
Generalized Anxiety Disorde,Lyrica,17,8.882352941,C3235918
Generalized Anxiety Disorde,Seroquel,14,7.428571429,C0287163
Generalized Anxiety Disorde,Seroquel,14,7.428571429,C1962503
Generalized Anxiety Disorde,Seroquel,14,7.428571429,C3234613
Generalized Anxiety Disorde,Celexa,5,8.4,C0719199
Generalized Anxiety Disorde,Celexa,5,8.4,C3220444
Generalized Anxiety Disorde,Celexa,5,8.4,C0716373
Generalized Anxiety Disorde,Paxil CR,5,8.0,C0876119
Generalized Anxiety Disorde,Paxil CR,5,8.0,C1169471
Generalized Anxiety Disorde,Paxil CR,5,8.0,C1169801
Generalized Anxiety Disorde,Seroquel XR,5,7.0,C1962503
Generalized Anxiety Disorde,Seroquel XR,5,7.0,C1949286
Generalized Anxiety Disorde,Seroquel XR,5,7.0,C1949282
Hypersomnia,Armodafinil,27,6.592592593,C1701455
Hypersomnia,Armodafinil,27,6.592592593,C1961875
Hypersomnia,Armodafinil,27,6.592592593,C1961880
Hypersomnia,Nuvigil,22,6.5,C1871544
Hypersomnia,Nuvigil,22,6.5,C3233271
Hypersomnia,Nuvigil,22,6.5,C2364594
Hypersomnia,Caffeine,14,7.428571429,C0006644
Hypersomnia,Caffeine,14,7.428571429,C0202348
Hypersomnia,Caffeine,14,7.428571429,C0054436
Hypersomnia,Modafinil,11,6.909090909,C0066677
Hypersomnia,Modafinil,11,6.909090909,C1701455
Hypersomnia,Modafinil,11,6.909090909,C0874353
Hypersomnia,NoDoz,9,6.666666667,C1828954
Hypersomnia,NoDoz,9,6.666666667,C1329379
Hypersomnia,Vivarin,4,8.75,C0724373
Hypersomnia,Vivarin,4,8.75,C3241145
Hypersomnia,Vivarin,4,8.75,C0711546
Hypersomnia,Dextroamphetamine,4,7.75,C0011812
Hypersomnia,Dextroamphetamine,4,7.75,C0011810
Hypersomnia,Dextroamphetamine,4,7.75,C0724568
Hypersomnia,Provigil,3,9.333333333,C0722882
Hypersomnia,Provigil,3,9.333333333,C3236315
Hypersomnia,Provigil,3,9.333333333,C0731744
Insomnia,Zolpidem,623,7.335473515,C0078839
Insomnia,Zolpidem,623,7.335473515,C0724725
Insomnia,Zolpidem,623,7.335473515,C0524301
Insomnia,Trazodone,517,6.686653772,C0040805
Insomnia,Trazodone,517,6.686653772,C0282369
Insomnia,Trazodone,517,6.686653772,C0572833
Insomnia,Ambien,381,7.364829396,C0487782
Insomnia,Ambien,381,7.364829396,C3224789
Insomnia,Ambien,381,7.364829396,C1644791
Insomnia,Suvorexant,273,3.688644689,C3179535
Insomnia,Suvorexant,273,3.688644689,C3854972
Insomnia,Suvorexant,273,3.688644689,C4754913
Insomnia,Belsomra,265,3.660377358,C3854974
Insomnia,Belsomra,265,3.660377358,C3854978
Insomnia,Belsomra,265,3.660377358,C3854983
Insomnia,Quetiapine,243,7.946502058,C0123091
Insomnia,Quetiapine,243,7.946502058,C0724680
Insomnia,Quetiapine,243,7.946502058,C1997945
Insomnia,Temazepam,232,6.818965517,C0039468
Insomnia,Temazepam,232,6.818965517,C1266744
Insomnia,Temazepam,232,6.818965517,C0690437
Insomnia,Eszopiclone,210,6.223809524,C1436328
Insomnia,Eszopiclone,210,6.223809524,C1577188
Insomnia,Eszopiclone,210,6.223809524,C1576470
Insomnia,Lunesta,172,6.51744186,C1579761
Insomnia,Lunesta,172,6.51744186,C3235324
Insomnia,Lunesta,172,6.51744186,C1585053
Insomnia,Doxepin,170,6.541176471,C0013085
Insomnia,Doxepin,170,6.541176471,C0365808
Insomnia,Doxepin,170,6.541176471,C0700535
Insomnia,Mirtazapine,163,7.386503067,C0049506
Insomnia,Mirtazapine,163,7.386503067,C0981596
Insomnia,Mirtazapine,163,7.386503067,C2828218
Insomnia,Amitriptyline,148,7.189189189,C0002600
Insomnia,Amitriptyline,148,7.189189189,C0700523
Insomnia,Amitriptyline,148,7.189189189,C0202316
Insomnia,Melatonin,125,6.888,C0025219
Insomnia,Melatonin,125,6.888,C1527137
Insomnia,Melatonin,125,6.888,C0550424
Insomnia,Clonazepam,103,7.54368932,C0009011
Insomnia,Clonazepam,103,7.54368932,C0365723
Insomnia,Clonazepam,103,7.54368932,C0202361
Insomnia,Doxylamine,102,6.833333333,C0013092
Insomnia,Doxylamine,102,6.833333333,C0058733
Insomnia,Doxylamine,102,6.833333333,C0524113
Insomnia,Silenor,95,6.852631579,C2747642
Insomnia,Silenor,95,6.852631579,C3236439
Insomnia,Silenor,95,6.852631579,C2747645
Insomnia,Diphenhydramine,84,6.464285714,C0012522
Insomnia,Diphenhydramine,84,6.464285714,C0004963
Insomnia,Diphenhydramine,84,6.464285714,C0282144
Insomnia,Zaleplon,74,5.581081081,C0251504
Insomnia,Zaleplon,74,5.581081081,C1248696
Insomnia,Zaleplon,74,5.581081081,C5669423
Insomnia,Gabapentin,63,7.793650794,C0060926
Insomnia,Gabapentin,63,7.793650794,C0484930
Insomnia,Gabapentin,63,7.793650794,C2700226
Insomnia,Seroquel,61,8.278688525,C0287163
Insomnia,Seroquel,61,8.278688525,C1962503
Insomnia,Seroquel,61,8.278688525,C3234613
Insomnia,Ramelteon,61,4.639344262,C1565316
Insomnia,Ramelteon,61,4.639344262,C2923705
Insomnia,Ramelteon,61,4.639344262,C2923711
Insomnia,Lorazepam,59,8.084745763,C0024002
Insomnia,Lorazepam,59,8.084745763,C0365953
Insomnia,Lorazepam,59,8.084745763,C0524170
Insomnia,Ambien CR,59,6.881355932,C1644791
Insomnia,Ambien CR,59,6.881355932,C1630664
Insomnia,Ambien CR,59,6.881355932,C1628353
Insomnia,Restoril,58,7.655172414,C0723045
Insomnia,Restoril,58,7.655172414,C3236367
Insomnia,Restoril,58,7.655172414,C0307469
Insomnia,Rozerem,53,4.849056604,C1621477
Insomnia,Rozerem,53,4.849056604,C3236421
Insomnia,Rozerem,53,4.849056604,C1630699
Insomnia,Sonata,42,5.666666667,C0876170
Insomnia,Sonata,42,5.666666667,C3239209
Insomnia,Sonata,42,5.666666667,C3239208
Insomnia,Triazolam,36,9.166666667,C0040879
Insomnia,Triazolam,36,9.166666667,C0524289
Insomnia,Triazolam,36,9.166666667,C0568415
Insomnia,Unisom SleepTabs,34,6.058823529,C0714660
Insomnia,Olanzapine,27,7.333333333,C0171023
Insomnia,Olanzapine,27,7.333333333,C2698647
Insomnia,Olanzapine,27,7.333333333,C1266674
Insomnia,Flurazepam,21,8.571428571,C0016375
Insomnia,Flurazepam,21,8.571428571,C0365882
Insomnia,Flurazepam,21,8.571428571,C0242293
Insomnia,Remeron,21,7.80952381,C0525726
Insomnia,Remeron,21,7.80952381,C5441678
Insomnia,Remeron,21,7.80952381,C0939464
Insomnia,Ativan,21,7.476190476,C0699194
Insomnia,Ativan,21,7.476190476,C3226923
Insomnia,Ativan,21,7.476190476,C0305346
Insomnia,Halcion,19,9.210526316,C0733624
Insomnia,Halcion,19,9.210526316,C3230047
Insomnia,Halcion,19,9.210526316,C1243227
Insomnia,Sominex,19,7.368421053,C0592125
Insomnia,Sominex,19,7.368421053,C2584344
Insomnia,Sominex,19,7.368421053,C3239195
Insomnia,Elavil,18,7.611111111,C0087119
Insomnia,Elavil,18,7.611111111,C0002600
Insomnia,Elavil,18,7.611111111,C3227887
Insomnia,Chloral hydrate,16,8.4375,C0008161
Insomnia,Chloral hydrate,16,8.4375,C0202351
Insomnia,Chloral hydrate,16,8.4375,C0344156
Insomnia,Acetaminophen / diphenhydramine,16,7.0625,C0717366
Insomnia,Acetaminophen / diphenhydramine,16,7.0625,C1873985
Insomnia,Acetaminophen / diphenhydramine,16,7.0625,C2929159
Insomnia,Zyprexa,15,7.133333333,C0527258
Insomnia,Zyprexa,15,7.133333333,C0876225
Insomnia,Zyprexa,15,7.133333333,C3240425
Insomnia,Estazolam,14,9.428571429,C0014892
Insomnia,Estazolam,14,9.428571429,C0524119
Insomnia,Estazolam,14,9.428571429,C1246115
Insomnia,Klonopin,14,9.0,C0699315
Insomnia,Klonopin,14,9.0,C3226181
Insomnia,Klonopin,14,9.0,C0306549
Insomnia,Simply Sleep,12,5.583333333,C0876890
Insomnia,Simply Sleep,12,5.583333333,C3236477
Insomnia,Simply Sleep,12,5.583333333,C3236476
Insomnia,Dalmane,11,8.727272727,C0733803
Insomnia,Dalmane,11,8.727272727,C0305797
Insomnia,Dalmane,11,8.727272727,C0355001
Insomnia,Tylenol PM,11,6.363636364,C0724028
Insomnia,Tylenol PM,11,6.363636364,C3241056
Insomnia,Tylenol PM,11,6.363636364,C3241055
Insomnia,Diphenhydramine / naproxen,11,6.272727273,C3858058
Insomnia,Diphenhydramine / naproxen,11,6.272727273,C3858341
Insomnia,Diphenhydramine / naproxen,11,6.272727273,C3858317
Insomnia,Desyrel,11,6.090909091,C0701914
Insomnia,Desyrel,11,6.090909091,C0305882
Insomnia,Desyrel,11,6.090909091,C3229224
Insomnia,Somnote,9,9.111111111,C1170615
Insomnia,Unisom SleepGels,9,4.666666667,C0710316
Insomnia,Unisom SleepGels,9,4.666666667,C0724123
Insomnia,Edluar,8,8.875,C2718745
Insomnia,Edluar,8,8.875,C3227239
Insomnia,Edluar,8,8.875,C3227238
Insomnia,Intermezzo,6,9.666666667,C3248046
Insomnia,Intermezzo,6,9.666666667,C3248050
Insomnia,Intermezzo,6,9.666666667,C3248049
Insomnia,Seroquel XR,6,8.166666667,C1962503
Insomnia,Seroquel XR,6,8.166666667,C1949286
Insomnia,Seroquel XR,6,8.166666667,C1949282
Insomnia,Zolpimist,6,6.833333333,C2370737
Insomnia,Zolpimist,6,6.833333333,C3241902
Insomnia,Zolpimist,6,6.833333333,C2370740
Insomnia,Secobarbital,5,10.0,C0036516
Insomnia,Secobarbital,5,10.0,C0304359
Insomnia,Secobarbital,5,10.0,C0202464
Insomnia,Quazepam,5,9.6,C0072828
Insomnia,Quazepam,5,9.6,C1266727
Insomnia,Quazepam,5,9.6,C1247798
Insomnia,Neurontin,5,8.2,C0678176
Insomnia,Neurontin,5,8.2,C3236121
Insomnia,Neurontin,5,8.2,C0355710
Insomnia,Nytol,5,6.6,C0591894
Insomnia,Nytol,5,6.6,C3233756
Insomnia,Nytol,5,6.6,C3160039
Insomnia,Tryptophan,4,9.75,C0041249
Insomnia,Tryptophan,4,9.75,C0000578
Insomnia,Tryptophan,4,9.75,C0041256
Insomnia,Oxazepam,4,8.0,C0029997
Insomnia,Oxazepam,4,8.0,C0366113
Insomnia,Oxazepam,4,8.0,C0202436
Insomnia,Sleep Aid,4,8.0,C0718303
Insomnia,Sleep Aid,4,8.0,C0723363
Insomnia,Sleep Aid,4,8.0,C0723364
Insomnia,Benadryl Allergy,4,6.5,C0718876
Insomnia,Benadryl Allergy,4,6.5,C0718878
Insomnia,Benadryl Allergy,4,6.5,C0718877
Insomnia,Benadryl,4,6.25,C0700899
Insomnia,Benadryl,4,6.25,C0718876
Insomnia,Benadryl,4,6.25,C0710392
Insomnia,Seconal Sodium,3,10.0,C0733450
Insomnia,Seconal Sodium,3,10.0,C0307570
Insomnia,Seconal Sodium,3,10.0,C0698208
Insomnia,Dimenhydrinate,3,9.666666667,C0012381
Insomnia,Dimenhydrinate,3,9.666666667,C4048693
Insomnia,Dimenhydrinate,3,9.666666667,C0691375
Insomnia,Doral,3,9.333333333,C0720023
Insomnia,Doral,3,9.333333333,C4760078
Insomnia,Doral,3,9.333333333,C3229860
Insomnia,ZzzQuil,3,2.0,C3249761
Insomnia,ZzzQuil,3,2.0,C3268209
Insomnia,ZzzQuil,3,2.0,C3268208
Insomnia,Seconal,2,10.0,C0733450
Insomnia,Seconal,2,10.0,C5422794
Insomnia,Seconal,2,10.0,C5422793
Insomnia,Compoz Nighttime Sleep Aid,2,9.0,C0719459
Insomnia,Compoz Nighttime Sleep Aid,2,9.0,C0710420
Insomnia,Compoz Nighttime Sleep Aid,2,9.0,C3249809
Insomnia,Excedrin PM,2,9.0,C0720333
Insomnia,Excedrin PM,2,9.0,C0720334
Insomnia,Excedrin PM,2,9.0,C3226611
Insomnia,Valerian,2,4.0,C0795674
Insomnia,Valerian,2,4.0,C0042281
Insomnia,Valerian,2,4.0,C0993600
Major Depressive Disorde,Vortioxetine,222,6.527027027,C3661282
Major Depressive Disorde,Vortioxetine,222,6.527027027,C3667607
Major Depressive Disorde,Vortioxetine,222,6.527027027,C3692165
Major Depressive Disorde,Trintellix,180,6.4,C4087086
Major Depressive Disorde,Trintellix,180,6.4,C4238275
Major Depressive Disorde,Trintellix,180,6.4,C4238280
Major Depressive Disorde,Bupropion,142,7.211267606,C0085208
Major Depressive Disorde,Bupropion,142,7.211267606,C0484898
Major Depressive Disorde,Bupropion,142,7.211267606,C0700563
Major Depressive Disorde,Vilazodone,105,5.6,C1530072
Major Depressive Disorde,Vilazodone,105,5.6,C2962546
Major Depressive Disorde,Vilazodone,105,5.6,C4755185
Major Depressive Disorde,Venlafaxine,103,6.922330097,C0078569
Major Depressive Disorde,Venlafaxine,103,6.922330097,C0771200
Major Depressive Disorde,Venlafaxine,103,6.922330097,C1266786
Major Depressive Disorde,Viibryd,98,5.744897959,C2962550
Major Depressive Disorde,Viibryd,98,5.744897959,C3240353
Major Depressive Disorde,Viibryd,98,5.744897959,C2980569
Major Depressive Disorde,Brexpiprazole,82,6.402439024,C3885614
Major Depressive Disorde,Brexpiprazole,82,6.402439024,C5553944
Major Depressive Disorde,Brexpiprazole,82,6.402439024,C4758171
Major Depressive Disorde,Sertraline,78,7.423076923,C0074393
Major Depressive Disorde,Sertraline,78,7.423076923,C0600526
Major Depressive Disorde,Sertraline,78,7.423076923,C0524265
Major Depressive Disorde,Rexulti,75,6.573333333,C4033609
Major Depressive Disorde,Rexulti,75,6.573333333,C4033899
Major Depressive Disorde,Rexulti,75,6.573333333,C4033900
Major Depressive Disorde,Levomilnacipran,68,5.235294118,C3541367
Major Depressive Disorde,Levomilnacipran,68,5.235294118,C3663521
Major Depressive Disorde,Levomilnacipran,68,5.235294118,C3663525
Major Depressive Disorde,Fetzima,65,5.261538462,C3663527
Major Depressive Disorde,Fetzima,65,5.261538462,C3663549
Major Depressive Disorde,Fetzima,65,5.261538462,C3663531
Major Depressive Disorde,Mirtazapine,61,6.93442623,C0049506
Major Depressive Disorde,Mirtazapine,61,6.93442623,C0981596
Major Depressive Disorde,Mirtazapine,61,6.93442623,C2828218
Major Depressive Disorde,Zoloft,60,7.066666667,C0284660
Major Depressive Disorde,Zoloft,60,7.066666667,C5442087
Major Depressive Disorde,Zoloft,60,7.066666667,C3241900
Major Depressive Disorde,Aripiprazole,57,6.175438596,C0299792
Major Depressive Disorde,Aripiprazole,57,6.175438596,C4056439
Major Depressive Disorde,Aripiprazole,57,6.175438596,C5553917
Major Depressive Disorde,Abilify,53,5.943396226,C1170019
Major Depressive Disorde,Abilify,53,5.943396226,C3220191
Major Depressive Disorde,Abilify,53,5.943396226,C3554917
Major Depressive Disorde,Escitalopram,51,7.039215686,C1099456
Major Depressive Disorde,Escitalopram,51,7.039215686,C1316867
Major Depressive Disorde,Escitalopram,51,7.039215686,C1170746
Major Depressive Disorde,Wellbutrin XL,51,6.882352941,C1330606
Major Depressive Disorde,Wellbutrin XL,51,6.882352941,C1329854
Major Depressive Disorde,Wellbutrin XL,51,6.882352941,C1329853
Major Depressive Disorde,Effexor XR,48,7.020833333,C0595028
Major Depressive Disorde,Effexor XR,48,7.020833333,C0716074
Major Depressive Disorde,Effexor XR,48,7.020833333,C0716080
Major Depressive Disorde,Duloxetine,47,6.595744681,C0245561
Major Depressive Disorde,Duloxetine,47,6.595744681,C1505020
Major Depressive Disorde,Duloxetine,47,6.595744681,C4752988
Major Depressive Disorde,Fluoxetine,46,7.608695652,C0016365
Major Depressive Disorde,Fluoxetine,46,7.608695652,C0733380
Major Depressive Disorde,Fluoxetine,46,7.608695652,C1608551
Major Depressive Disorde,Wellbutrin,46,7.108695652,C0085934
Major Depressive Disorde,Wellbutrin,46,7.108695652,C0724393
Major Depressive Disorde,Wellbutrin,46,7.108695652,C1330606
Major Depressive Disorde,Cymbalta,43,6.325581395,C1505021
Major Depressive Disorde,Cymbalta,43,6.325581395,C3228463
Major Depressive Disorde,Cymbalta,43,6.325581395,C3228462
Major Depressive Disorde,Desvenlafaxine,38,5.868421053,C1880288
Major Depressive Disorde,Desvenlafaxine,38,5.868421053,C1742884
Major Depressive Disorde,Desvenlafaxine,38,5.868421053,C4553828
Major Depressive Disorde,Lexapro,35,7.085714286,C1170371
Major Depressive Disorde,Lexapro,35,7.085714286,C1099456
Major Depressive Disorde,Lexapro,35,7.085714286,C3239916
Major Depressive Disorde,Pristiq,35,6.114285714,C1871864
Major Depressive Disorde,Pristiq,35,6.114285714,C3232813
Major Depressive Disorde,Pristiq,35,6.114285714,C3232812
Major Depressive Disorde,Prozac,34,7.411764706,C0162373
Major Depressive Disorde,Prozac,34,7.411764706,C2920365
Major Depressive Disorde,Prozac,34,7.411764706,C3236322
Major Depressive Disorde,Effexor,28,6.392857143,C0591437
Major Depressive Disorde,Effexor,28,6.392857143,C0595028
Major Depressive Disorde,Effexor,28,6.392857143,C3227261
Major Depressive Disorde,Quetiapine,22,5.590909091,C0123091
Major Depressive Disorde,Quetiapine,22,5.590909091,C0724680
Major Depressive Disorde,Quetiapine,22,5.590909091,C1997945
Major Depressive Disorde,Paroxetine,21,7.0,C0070122
Major Depressive Disorde,Paroxetine,21,7.0,C0771019
Major Depressive Disorde,Paroxetine,21,7.0,C1365510
Major Depressive Disorde,Remeron,21,6.857142857,C0525726
Major Depressive Disorde,Remeron,21,6.857142857,C5441678
Major Depressive Disorde,Remeron,21,6.857142857,C0939464
Major Depressive Disorde,Paxil,17,7.588235294,C0376414
Major Depressive Disorde,Paxil,17,7.588235294,C0876119
Major Depressive Disorde,Paxil,17,7.588235294,C3236755
Major Depressive Disorde,Trazodone,17,7.0,C0040805
Major Depressive Disorde,Trazodone,17,7.0,C0282369
Major Depressive Disorde,Trazodone,17,7.0,C0572833
Major Depressive Disorde,Wellbutrin SR,16,7.625,C0724393
Major Depressive Disorde,Wellbutrin SR,16,7.625,C1812857
Major Depressive Disorde,Wellbutrin SR,16,7.625,C1812858
Major Depressive Disorde,Olanzapine,16,6.8125,C0171023
Major Depressive Disorde,Olanzapine,16,6.8125,C2698647
Major Depressive Disorde,Olanzapine,16,6.8125,C1266674
Major Depressive Disorde,Seroquel XR,11,5.454545455,C1962503
Major Depressive Disorde,Seroquel XR,11,5.454545455,C1949286
Major Depressive Disorde,Seroquel XR,11,5.454545455,C1949282
Major Depressive Disorde,Zyprexa,10,6.1,C0527258
Major Depressive Disorde,Zyprexa,10,6.1,C0876225
Major Depressive Disorde,Zyprexa,10,6.1,C3240425
Major Depressive Disorde,Fluoxetine / olanzapine,4,8.25,C1608551
Major Depressive Disorde,Fluoxetine / olanzapine,4,8.25,C1961954
Major Depressive Disorde,Fluoxetine / olanzapine,4,8.25,C1329938
Major Depressive Disorde,Nefazodone,3,9.666666667,C0068485
Major Depressive Disorde,Nefazodone,3,9.666666667,C0771310
