subject_cui;subject_name;predicate;object_cui;object_name;frequency
C0006632;Cadmium;AUGMENTS;C0021358;Inferior Colliculus;8
C0023828;Liposomes;AUGMENTS;C1160185;transduction;9
C0022022;Ionophores;AUGMENTS;C0031715;Phosphorylation;12
C0036751;Serotonin;AUGMENTS;C1151015;adenylate cyclase activity;40
C0039654;Tetradecanoylphorbol Acetate;AUGMENTS;C1512310;HL60;17
C0079883;N-Methylaspartate;AUGMENTS;C0030847;Penile Erection;13
C0003009;Angiotensin II;AUGMENTS;C1267092;Smooth muscle (tissue);16
C0013030;Dopamine;AUGMENTS;C0007776;Cerebral cortex;11
C0028351;Norepinephrine;AUGMENTS;C0007776;Cerebral cortex;12
C0036751;Serotonin;AUGMENTS;C0007776;Cerebral cortex;16
C0006507;Butylated Hydroxytoluene;AUGMENTS;C0024109;Lung;18
C0209548|3569;CCAAT-Enhancer-Binding Protein-beta|IL6;AUGMENTS;C0040649;Transcription, Genetic;8
C0010661;Cysteine Protease;AUGMENTS;C0162638;Apoptosis;13
C0042839;Vitamin A;AUGMENTS;C0007634;Cells;14
C0005367;Bicarbonates;AUGMENTS;C0031164;Permeability;6
C0079189;cytokine;AUGMENTS;C0033860;Psoriasis;9
C0032172;Platelet Activating Factor;AUGMENTS;C1519726;Tyrosine Phosphorylation;31
C0017626;Glial Fibrillary Acidic Protein;AUGMENTS;C0221198;Lesion;6
C0033684;Proteins;AUGMENTS;C0042149;Uterus;6
C0014264;Endotoxins;AUGMENTS;C0023516;Leukocytes;48
C0014442;Enzymes;AUGMENTS;C0016030;Fibroblasts;6
C0036734;Serine Protease;AUGMENTS;C0162638;Apoptosis;10
C0021246;Indomethacin;AUGMENTS;C0234222;Baresthesia;9
C0039771;Theophylline;AUGMENTS;C0023796;Lipolysis;56
C0026255;Mitosis;AUGMENTS;C0598312;DNA biosynthesis;8
C0006100;Bradykinin;AUGMENTS;C0006549;C Fibers;14
C0242275|1950;Epidermal Growth Factor|EGF;AUGMENTS;C0007590;Cell division;23
C0030054;Oxygen;AUGMENTS;C0017263;Gene Expression Regulation;6
C0023810;Lipopolysaccharides;AUGMENTS;C1260960;Cytolysis;18
C0162781;Thiobarbituric Acid Reactive Substances;AUGMENTS;C0018787;Heart;7
C0079189;cytokine;AUGMENTS;C0020966;Immunity, Cellular;33
C0033684;Proteins;AUGMENTS;C0024204;lymph nodes;6
C0018338;Cyclic GMP;AUGMENTS;C0235169;Excitability;8
C0001047;Acetylcysteine;AUGMENTS;C0007620;Cell Survival;14
C0079281;Endothelin-1;AUGMENTS;C1258192;Total Peripheral Resistance;7
C0032821;Potassium;AUGMENTS;C0035203;Respiration;6
C0348035;oxidized low density lipoprotein;AUGMENTS;C0001511;Adhesions;27
C0008203;Chlorides;AUGMENTS;C0007634;Cells;16
C0014442;Enzymes;AUGMENTS;C0021368;Inflammation;8
C0001041;Acetylcholine;AUGMENTS;C0031164;Permeability;16
C0017710;Glucocorticoids;AUGMENTS;C1260960;Cytolysis;23
C0001962;Ethanol;AUGMENTS;C0162337;Vascular Permeability;17
C0038585;Substance P;AUGMENTS;C0235169;Excitability;18
C0031412;Phenobarbital;AUGMENTS;C0235378;Hepatotoxicity;14
C0079469;Guanosine 5'-O-(3-Thiotriphosphate);AUGMENTS;C1151015;adenylate cyclase activity;22
C0010572;Cycloheximide;AUGMENTS;C0162638;Apoptosis;19
C0010711;Cytarabine;AUGMENTS;C0162638;Apoptosis;11
C0080222|7040;TGFB1 protein, human|TGFB1;AUGMENTS;C0006104;Brain;6
551;AVP;AUGMENTS;C0031164;Permeability;7
C0215825|133;adrenomedullin|ADM;AUGMENTS;C0232338;Blood flow;17
760;CA2;AUGMENTS;C1159689;potassium ion transport;46
C0023810;Lipopolysaccharides;AUGMENTS;C1155075;monocyte activation;20
C0023810;Lipopolysaccharides;AUGMENTS;C0015967;Fever;10
C0017911;Glycogen;AUGMENTS;C0026845;Muscle;30
C0014939;Estrogens;AUGMENTS;C0243144;uptake;20
C0033308;Progesterone;AUGMENTS;C0243144;uptake;18
C0026249;Mitogens;AUGMENTS;C1518997;Peripheral Blood Lymphocyte;12
C0006100;Bradykinin;AUGMENTS;C0687080;Paw;8
C0009170;Cocaine;AUGMENTS;C0030847;Penile Erection;14
C0052190;apolipoprotein C-II;AUGMENTS;C0020291;Hydrolysis;7
C1141639;Human Chorionic Gonadotropin;AUGMENTS;C1325896;progesterone secretion;16
C0001443;Adenosine;AUGMENTS;C0017952;Glycolysis;13
C0014912;Estradiol;AUGMENTS;C1325896;progesterone secretion;6
C0030350;Papaverine;AUGMENTS;C0030847;Penile Erection;7
C0004057;Aspirin;AUGMENTS;C0079043;Bronchoconstriction;35
C0537670;Oprelvekin;AUGMENTS;C0522310;Megakaryocytopoiesis;6
C1141639|1081|3342|93659;Human Chorionic Gonadotropin|CGA|HTC2|CGB5;AUGMENTS;C0227813;Body of uterus;9
C0003596;Apomorphine;AUGMENTS;C0038271;Stereotyped Behavior;20
C0001962;Ethanol;AUGMENTS;C0243144;uptake;56
C0142046|2691;Sermorelin|GHRH;AUGMENTS;C0015283;Exocytosis;29
C0035179;Reserpine;AUGMENTS;C0036572;Seizures;6
C0243042;Inflammation Mediators;AUGMENTS;C0027950;neutrophil;25
C0021641;Insulin;AUGMENTS;C0020615;hypoglycemia;17
C0026218;Misonidazole;AUGMENTS;C0600688;Toxic effect;10
C0021757;Interleukin-3;AUGMENTS;C0522310;Megakaryocytopoiesis;15
C0013618;Edetic Acid;AUGMENTS;C0243102;enzyme activity;17
C1448177|7124;TNF protein, human|TNF;AUGMENTS;C1514503;Prostaglandin Production;20
C0004057;Aspirin;AUGMENTS;C0235325;Gastric hemorrhage;6
C0003009;Angiotensin II;AUGMENTS;C0229016;Structure of least splanchnic nerve;17
C0039601;Testosterone;AUGMENTS;C1154417;growth hormone secretion;7
C0042839;Vitamin A;AUGMENTS;C0235378;Hepatotoxicity;13
C0013030;Dopamine;AUGMENTS;C0017262;Gene Expression;8
C0040165;Thyroxine;AUGMENTS;C0018270;Growth;10
C0126174;Losartan;AUGMENTS;C1527409;Renal Blood Flow;6
C1519595;Transcript;AUGMENTS;C1135598;postnatal development;9
C0002335;Alprostadil;AUGMENTS;C1278872;Entire sympathetic nerve;6
C0017375|6898;tat Genes|TAT;AUGMENTS;C0162638;Apoptosis;9
C0035871;Rotenone;AUGMENTS;C0162638;Apoptosis;9
760;CA2;AUGMENTS;C0206249;Long-Term Potentiation;41
C0733470|3439;human leukocyte interferon|IFNA1;AUGMENTS;C0017255;Gene Activation;6
C0021758;Interleukin-4;AUGMENTS;C1155046;T-Cell Proliferation;12
C1448177|7124;TNF protein, human|TNF;AUGMENTS;C1155046;T-Cell Proliferation;14
C0033684;Proteins;AUGMENTS;C0007610;Cell Nucleus;34
760;CA2;AUGMENTS;C0178666;glucose transport;10
C0027289;NADH;AUGMENTS;C0023775;Lipid Peroxidation;23
C0012460;Dinitrochlorobenzene;AUGMENTS;C0007634;Cells;16
C0003018;Angiotensins;AUGMENTS;C0013123;Water consumption;13
C0006945;Carbachol;AUGMENTS;C0013123;Water consumption;34
C0036774;Serum Albumin, Bovine;AUGMENTS;C0233929;Emission;7
C0030859;Pentagastrin;AUGMENTS;C0019595;Histamine Release;14
C0028351;Norepinephrine;AUGMENTS;C1135918;Myocytes, Smooth Muscle;6
C0038585;Substance P;AUGMENTS;C0026845;Muscle;7
C0021758;Interleukin-4;AUGMENTS;C0018270;Growth;50
C0017973;Glycosaminoglycans;AUGMENTS;C0040300;Body tissue;8
C0030054;Oxygen;AUGMENTS;C0030012;Oxidation-Reduction;12
C0017687;Glucagon;AUGMENTS;C1280541;Entire nerve;12
C0003018;Angiotensins;AUGMENTS;C0005823;Blood Pressure;20
C0033497;Propranolol;AUGMENTS;C0042380;Vascular resistance;19
C0061928;GTPase-Activating Proteins;AUGMENTS;C0031164;Permeability;13
C0040845;Tretinoin;AUGMENTS;C0037080;Signal Pathways;8
C0030859;Pentagastrin;AUGMENTS;C0232530;Lower esophageal sphincter pressure;6
C0014442;Enzymes;AUGMENTS;C0036679;Diastasis;7
C0006945;Carbachol;AUGMENTS;C1279402;Entire tracheal muscle;7
C0014442;Enzymes;AUGMENTS;C0007603;Cell membrane;13
C0028215;Nitrous Oxide;AUGMENTS;C0234222;Baresthesia;11
C0014442;Enzymes;AUGMENTS;C0175996;Protoplasm;9
C0003250;Monoclonal Antibodies;AUGMENTS;C0032173;Platelet Activation;23
C0009630;Concanavalin A;AUGMENTS;C0007634;Cells;19
C0006772;Calmodulin;AUGMENTS;C0376525;Dimerization;11
C0003765;Arginine;AUGMENTS;C0021368;Inflammation;6
C0035696;RNA, Messenger;AUGMENTS;C0014520;Epidermis;6
C0014563;Epinephrine;AUGMENTS;C0027045;Myocardial Contraction;7
C0029904;Ouabain;AUGMENTS;C0027045;Myocardial Contraction;6
C0001617;Adrenal Cortex Hormones;AUGMENTS;C0005615;Birth;14
C0010583;Cyclophosphamide;AUGMENTS;C0020522;Delayed Hypersensitivity;29
C0012472;Dinoprostone;AUGMENTS;C0162493;Transcriptional Activation;7
C0242402;Opioids;AUGMENTS;C0007634;Cells;11
C0243192;agonists;AUGMENTS;C1149851;choline phosphatase activity;30
C0309989;QUANTUM;AUGMENTS;C1280541;Entire nerve;21
C0031586;Phorbol Esters;AUGMENTS;C0178666;glucose transport;8
C0021740;Recombinant Interferon-gamma;AUGMENTS;C0020966;Immunity, Cellular;7
C0014563;Epinephrine;AUGMENTS;C1280541;Entire nerve;27
C0036751;Serotonin;AUGMENTS;C1280541;Entire nerve;49
C0025646;Methionine;AUGMENTS;C0243144;uptake;6
C0014912;Estradiol;AUGMENTS;C0221102;Excretory function;9
C0002697;Inamrinone;AUGMENTS;C1140999;Contraction;6
C0041455;Collagen Type I;AUGMENTS;C0001511;Adhesions;6
C0006644;Caffeine;AUGMENTS;C1153437;ryanodine-sensitive calcium-release channel activity;26
C0012854;DNA;AUGMENTS;C0023884;Liver;27
C0038585;Substance P;AUGMENTS;C0040578;Trachea;6
C0033684;Proteins;AUGMENTS;C0015965;Fetus;7
C0031507;Phenytoin;AUGMENTS;C0017562;Gingiva;6
C0006931;Capsaicin;AUGMENTS;C0234222;Baresthesia;11
C0172537;Gelatinase A;AUGMENTS;C1269955;Tumor Cell Invasion;7
C0068700;Nicorandil;AUGMENTS;C0237820;Recovery;10
C1366832|51761;ATPase, Aminophospholipid Transporter-Like, Class I, Type 8A, Member 2|ATP8A2;AUGMENTS;C0237820;Recovery;9
C0066772;lysophosphatidic acid;AUGMENTS;C0086982;Signal Transduction Pathways;9
C0243192;agonists;AUGMENTS;C1166664;contractile ring (sensu Fungi);7
C0085171;Aphidicolin;AUGMENTS;C0007634;Cells;7
C0008377;Cholesterol;AUGMENTS;C0032961;Pregnancy;18
C0023820;Lipoproteins;AUGMENTS;C0032961;Pregnancy;6
C0030946|449619|619465|100616101|100616102|100616103|100775105|100862683|100862684|100862685;Endopeptidases|ERVK-7|ERVK-8|ERVK-10|ERVK-9|ERVK-21|ERVK-18|ERVK-25|ERVK-24|ERVK-19;AUGMENTS;C0162638;Apoptosis;13
C0006639;Caerulein;AUGMENTS;C0030274;Pancreas;40
C0021753;Interleukin-1 beta;AUGMENTS;C0007303;Structure of articular cartilage;10
C0001443;Adenosine;AUGMENTS;C0596290;Cell Proliferation;12
C0018284;Growth Factor;AUGMENTS;C0162337;Vascular Permeability;18
C0023810;Lipopolysaccharides;AUGMENTS;C1156237;Stimulation of Cell Proliferation;27
C0039771;Theophylline;AUGMENTS;C0031164;Permeability;9
C0079224;Dextran Sulfate;AUGMENTS;C0007634;Cells;13
C0002712;Amylases;AUGMENTS;C1278872;Entire sympathetic nerve;9
C0018338;Cyclic GMP;AUGMENTS;C1151017;guanylate cyclase activity;9
C0766510;dihydroxy-vitamin D3;AUGMENTS;C0243144;uptake;12
C0018338;Cyclic GMP;AUGMENTS;C0022646;Kidney;8
C0028841;Ocular Hypotension;AUGMENTS;C0595921;Intraocular pressure disorder;9
C0030233;Palmitates;AUGMENTS;C0035203;Respiration;15
C0766510;dihydroxy-vitamin D3;AUGMENTS;C0238806;BONE MASS;7
C0003241;Antibodies;AUGMENTS;C0596901;Membrane;11
C0030054;Oxygen;AUGMENTS;C0544461;Inactivation;20
C0042670;Vinblastine;AUGMENTS;C1148926;adenosinetriphosphatase activity;10
C0028630;Nucleotides;AUGMENTS;C0031164;Permeability;12
C0949307;Formalin;AUGMENTS;C0016315;Fluorescence;26
C0525037|1029;CDKN2A gene|CDKN2A;AUGMENTS;C0018270;Growth;12
C0085295;Interleukin-10;AUGMENTS;C0024109;Lung;17
C0012798;Diuretics;AUGMENTS;C0012797;Diuresis;20
C0016745;Fructose;AUGMENTS;C0023884;Liver;19
C0013227;Pharmaceutical Preparations;AUGMENTS;C0920563;insulin sensitivity;31
C0597357;receptor;AUGMENTS;C0234222;Baresthesia;10
C0017968;Glycoproteins;AUGMENTS;C0021311;Infection;8
4589|57192;MUC7|MCOLN1;AUGMENTS;C0243144;uptake;14
C1366832|51761;ATPase, Aminophospholipid Transporter-Like, Class I, Type 8A, Member 2|ATP8A2;AUGMENTS;C1140999;Contraction;49
C0037508;Sodium Fluoride;AUGMENTS;C1151015;adenylate cyclase activity;36
C0032172;Platelet Activating Factor;AUGMENTS;C0079043;Bronchoconstriction;85
C0034783;Adrenergic Receptor;AUGMENTS;C1280541;Entire nerve;27
C0879438;allogeneic lymphocytes;AUGMENTS;C0024264;Lymphocyte;6
C0011485;Deoxycytidine;AUGMENTS;C0007634;Cells;6
C0040077;Thymidine;AUGMENTS;C0007634;Cells;26
C0040018;Thrombin;AUGMENTS;C0007590;Cell division;6
C0032458;Polycyclic Hydrocarbons, Aromatic;AUGMENTS;C0007634;Cells;7
C0016601;Forskolin;AUGMENTS;C0243144;uptake;23
C0001041;Acetylcholine;AUGMENTS;C0243144;uptake;21
C0004259;Atropine;AUGMENTS;C0243144;uptake;7
C0006644;Caffeine;AUGMENTS;C0596402;cytotoxicity;29
C0000431;3MC;AUGMENTS;C0026030;Microsomes, Liver;40
C0014442;Enzymes;AUGMENTS;C0011065;Cessation of life;8
C0001041;Acetylcholine;AUGMENTS;C0027769;Nervousness;15
C0016943;Galactosamine;AUGMENTS;C0011065;Cessation of life;16
C0037114;Silicones;AUGMENTS;C0301872;Immune response;6
C0001041;Acetylcholine;AUGMENTS;C1166704;Polytene chromosome weak point location;10
C0007004;Carbohydrates;AUGMENTS;C0007634;Cells;11
C0022245;Isoproterenol;AUGMENTS;C0036104;secretion of saliva;16
C0008377;Cholesterol;AUGMENTS;C0369610;Total lipids;9
C0001041;Acetylcholine;AUGMENTS;C0678544;wave;19
C0001455;Cyclic AMP;AUGMENTS;C0031164;Permeability;20
C0023810;Lipopolysaccharides;AUGMENTS;C0042401;Vasodilation;11
C0020388;Hydroxyproline;AUGMENTS;C0024109;Lung;11
C0812234|387;RHOA gene|RHOA;AUGMENTS;C0010853;Cytoskeleton;6
C0392214;Propionate;AUGMENTS;C0162638;Apoptosis;7
C0002556;Aminoglycosides;AUGMENTS;C0544570;Bactericidal activity;6
C0015691;Fatty Acids, Volatile;AUGMENTS;C0162638;Apoptosis;17
C0018353;Guanosine Triphosphate;AUGMENTS;C1151015;adenylate cyclase activity;89
C0039654;Tetradecanoylphorbol Acetate;AUGMENTS;C0596402;cytotoxicity;18
C0253023|356;Tumor Necrosis Factor Ligand Superfamily Member 6|FASLG;AUGMENTS;C0870509;Escape;7
C0134835;P-Selectin;AUGMENTS;C0021368;Inflammation;6
C0028128;Nitric Oxide;AUGMENTS;C0035203;Respiration;14
C0036774;Serum Albumin, Bovine;AUGMENTS;C0003261;Antibody Formation;11
C0039705;Tetrodotoxin;AUGMENTS;C0233494;Tension;9
C0031858|3930;Phytohemagglutinins|LBR;AUGMENTS;C0598312;DNA biosynthesis;6
C0013227;Pharmaceutical Preparations;AUGMENTS;C0424589;Vitality;6
C0006644;Caffeine;AUGMENTS;C0043096;Body Weight decreased;7
C0037657;Somatomedins;AUGMENTS;C0243144;uptake;10
C0041942;Urea;AUGMENTS;C0012797;Diuresis;7
C0037657;Somatomedins;AUGMENTS;C0007590;Cell division;7
C0012854;DNA;AUGMENTS;C0037993;Spleen;10
C0029016;Oncogenes;AUGMENTS;C0598934;tumor growth;6
C0007022;Carbon Tetrachloride;AUGMENTS;C0023775;Lipid Peroxidation;67
C0065734;mast cell degranulating peptide;AUGMENTS;C0206249;Long-Term Potentiation;12
C0015691;Fatty Acids, Volatile;AUGMENTS;C0392673;Adaptation;9
C0021027;Immunoglobulins;AUGMENTS;C0031308;Phagocytosis;12
C0312743;Complement component;AUGMENTS;C0031308;Phagocytosis;7
C0033621;Protein C;AUGMENTS;C0544461;Inactivation;9
C0019134;Heparin;AUGMENTS;C0597304;Proteolysis;6
C0079189;cytokine;AUGMENTS;C0029939;Ovary;6
C0014563;Epinephrine;AUGMENTS;C1151015;adenylate cyclase activity;54
C0023749;Linoleic Acid;AUGMENTS;C0018270;Growth;17
C0003779;Argipressin;AUGMENTS;C0012797;Diuresis;13
C0935936;Urate;AUGMENTS;C0221102;Excretory function;6
C0878412;A-23187;AUGMENTS;C0030596;Parthenogenesis;9
C0010583;Cyclophosphamide;AUGMENTS;C0037211;Sister Chromatid Exchange;69
C0044602;1-Phosphatidylinositol 3-Kinase;AUGMENTS;C0023884;Liver;7
C1448177|7124;TNF protein, human|TNF;AUGMENTS;C0599781;glucose uptake;19
C0025853;Metoclopramide;AUGMENTS;C0017127;Gastric Emptying;40
C0023816|4023;LIPOPROTEIN LIPASE|LPL;AUGMENTS;C0001527;Adipose tissue;14
C1136247;Pregnant Mare Serum Gonadotropins;AUGMENTS;C0029965;Ovulation;38
C0014442;Enzymes;AUGMENTS;C0026649;Movement;6
C0014939;Estrogens;AUGMENTS;C0004268;Attention;6
C0007412;Catecholamines;AUGMENTS;C1140999;Contraction;13
C0028040;Nicotine;AUGMENTS;C0344315;Depressed mood;6
C0001044;Acetylcholinesterase;AUGMENTS;C0026845;Muscle;7
C0079189;cytokine;AUGMENTS;C1516349;Cell Maturation;14
C0030054;Oxygen;AUGMENTS;C0600688;Toxic effect;13
C0030817;Penicillamine;AUGMENTS;C0221102;Excretory function;27
C0040976;Triethylenetetramine;AUGMENTS;C0221102;Excretory function;6
C0007004;Carbohydrates;AUGMENTS;C0542479;Energy, Physics;7
C0028953;Oligonucleotides;AUGMENTS;C0016315;Fluorescence;16
C0030859|2520;Pentagastrin|GAST;AUGMENTS;C1160577;acid secretion;42
C0022478|9622;Kininogenase|KLK4;AUGMENTS;C0016017;Fibrinolysis;7
C0031441;Phenoxybenzamine;AUGMENTS;C1280541;Entire nerve;23
C0035696;RNA, Messenger;AUGMENTS;C0024204;lymph nodes;6
C0006644;Caffeine;AUGMENTS;C0596901;Membrane;6
C0256371;Protein Kinase C Alpha;AUGMENTS;C1166621;membrane fraction;8
C0033218;Procaine;AUGMENTS;C1140999;Contraction;8
C0003765;Arginine;AUGMENTS;C0301872;Immune response;13
C0017725;Glucose;AUGMENTS;C0017715;Gluconeogenesis;47
C0220884;Oleate;AUGMENTS;C0017715;Gluconeogenesis;12
C0021665;Insulin-Like Growth Factor I;AUGMENTS;C0175996;Protoplasm;7
C1255099;Free Calcium;AUGMENTS;C0007634;Cells;27
C0037663;Somatotropin;AUGMENTS;C0037083;Signal Transduction;9
C0037663;Somatotropin;AUGMENTS;C1148673;DNA Binding;7
C0033554;Prostaglandins;AUGMENTS;C1510470;Motility;7
C0044461;1-methyladenine;AUGMENTS;C1160520;oocyte maturation;17
C0007004;Carbohydrates;AUGMENTS;C0028754;Obesity;11
C0012010;Diazepam;AUGMENTS;C0027882;Neurons;9
C0030956;Peptides;AUGMENTS;C0232552;Gastric acid secretion;7
760;CA2;AUGMENTS;C0026237;Mitochondria;21
C0006945;Carbachol;AUGMENTS;C1159339;Protein Secretion;10
C0028908;Oils;AUGMENTS;C0011107;Decidual Cell Reaction;32
C0025853;Metoclopramide;AUGMENTS;C0232530;Lower esophageal sphincter pressure;10
C0079460;Granulocyte-Macrophage Colony-Stimulating Factor;AUGMENTS;C1155266;Inflammatory Response;6
C0036751;Serotonin;AUGMENTS;C0027769;Nervousness;9
C0021740;Recombinant Interferon-gamma;AUGMENTS;C1155266;Inflammatory Response;9
C0013030;Dopamine;AUGMENTS;C0009990;Copulation;9
C0006100;Bradykinin;AUGMENTS;C0019595;Histamine Release;6
C0600370;Methacholine;AUGMENTS;C0004048;Inspiration function;8
C0023544;Leukotriene D4;AUGMENTS;C0028429;Nose;8
C0701303;R-38486;AUGMENTS;C0040649;Transcription, Genetic;8
6900;CNTN2;AUGMENTS;C1148673;DNA Binding;11
C0073096;resveratrol;AUGMENTS;C0040649;Transcription, Genetic;13
C0023610|2796;Gonadorelin|GNRH1;AUGMENTS;C0312431;Hormone secretion;16
C0444420;Calcium ionophore;AUGMENTS;C0007634;Cells;28
23038;WDTC1;AUGMENTS;C0243144;uptake;11
C0001455;Cyclic AMP;AUGMENTS;C0243144;uptake;32
C0018353;Guanosine Triphosphate;AUGMENTS;C0243144;uptake;14
C0521975;Growth stimulant;AUGMENTS;C0018270;Growth;10
C0013227;Pharmaceutical Preparations;AUGMENTS;C0034929;Reflex action;6
C0008356;Cholera Toxin;AUGMENTS;C0018270;Growth;16
C0772162;AROMATICS;AUGMENTS;C0596988;Mutant;10
C0020364;Mixed Function Oxygenases;AUGMENTS;C0023884;Liver;7
C0034417;Quinine;AUGMENTS;C0596901;Membrane;6
C0028128;Nitric Oxide;AUGMENTS;C0029433;Osteogenesis;12
C0018066;Pituitary Gonadotropins;AUGMENTS;C0029965;Ovulation;10
C0013227;Pharmaceutical Preparations;AUGMENTS;C0017654;Glomerular Filtration Rate;11
C1305923;Polypeptides;AUGMENTS;C0301872;Immune response;9
C0042878;Vitamin K;AUGMENTS;C0005779;Blood Coagulation Disorders;16
C0013227;Pharmaceutical Preparations;AUGMENTS;C0042784;Viscosity;10
C0085940|2353;FOS gene|FOS;AUGMENTS;C0040649;Transcription, Genetic;21
C0752312;Mitogen-Activated Protein Kinases;AUGMENTS;C0040711;Translation, Genetic;6
C0033684;Proteins;AUGMENTS;C0678587;steady state;7
C0014264;Endotoxins;AUGMENTS;C0031715;Phosphorylation;7
C0009630;Concanavalin A;AUGMENTS;C0039194;T-Lymphocyte;8
C0014563;Epinephrine;AUGMENTS;C0243144;uptake;32
C0031469;Phenylephrine;AUGMENTS;C0243144;uptake;12
C0006931;Capsaicin;AUGMENTS;C0026724;Mucous Membrane;6
C0015684;Fatty Acids;AUGMENTS;C0017952;Glycolysis;12
C0079189;cytokine;AUGMENTS;C0031308;Phagocytosis;34
C0146398;1-amino-1,3-dicarboxycyclopentane, (trans)-isomer;AUGMENTS;C0020291;Hydrolysis;13
C0006675;Calcium;AUGMENTS;C1148926;adenosinetriphosphatase activity;30
C0042769;Virus Diseases;AUGMENTS;C0004623;Bacterial Infections;9
C0006675;Calcium;AUGMENTS;C0016315;Fluorescence;33
C0001480;Adenosine Triphosphate;AUGMENTS;C0020291;Hydrolysis;10
C0007090;Carcinogens;AUGMENTS;C0037211;Sister Chromatid Exchange;40
C0010132;Corticotropin-Releasing Hormone;AUGMENTS;C0015283;Exocytosis;22
C0001962;Ethanol;AUGMENTS;C0678570;fluidization;16
C0012471;Dinoprost;AUGMENTS;C0079043;Bronchoconstriction;17
C0041004;Triglycerides;AUGMENTS;C0001527;Adipose tissue;10
C0003596;Apomorphine;AUGMENTS;C0023946;Locomotion;46
C0028351;Norepinephrine;AUGMENTS;C0429627;Oxygen uptake;9
761;CA3;AUGMENTS;C0524810;Perforant Pathway;8
C0134835;P-Selectin;AUGMENTS;C0001511;Adhesions;35
C0007012;Carbon Dioxide;AUGMENTS;C1153347;symporter activity;6
C0024360;Lysophosphatidylcholines;AUGMENTS;C0042401;Vasodilation;8
C0032172;Platelet Activating Factor;AUGMENTS;C0042401;Vasodilation;11
C0027270;Nicotinamide adenine dinucleotide (NAD);AUGMENTS;C0007634;Cells;7
C0028005;Nicardipine;AUGMENTS;C0005823;Blood Pressure;11
6285;S100B;AUGMENTS;C0014139;Endocytosis;8
C0014939;Estrogens;AUGMENTS;C0683200;sexual receptivity;13
C0026549;Morphine;AUGMENTS;C0020885;ileum;10
C1366894|5747;PTK2 gene|PTK2;AUGMENTS;C0596290;Cell Proliferation;6
C0022245;Isoproterenol;AUGMENTS;C0243102;enzyme activity;20
C0026249;Mitogens;AUGMENTS;C1321301;Peripheral blood mononuclear cell;17
C0020268;Hydrocortisone;AUGMENTS;C0040649;Transcription, Genetic;15
C0009630;Concanavalin A;AUGMENTS;C0026255;Mitosis;38
C0039654;Tetradecanoylphorbol Acetate;AUGMENTS;C0026255;Mitosis;7
C0028128;Nitric Oxide;AUGMENTS;C0237820;Recovery;6
C0007412;Catecholamines;AUGMENTS;C0005823;Blood Pressure;23
C0035711;Transfer RNA;AUGMENTS;C0597295;Protein Biosynthesis;9
C0062534|3082;Hepatocyte Growth Factor|HGF;AUGMENTS;C0024109;Lung;14
C0019046;Hemoglobin;AUGMENTS;C0005823;Blood Pressure;10
C0035100|5972;Chymosin|REN;AUGMENTS;C0005823;Blood Pressure;8
C1333543|2261;FGFR3 gene|FGFR3;AUGMENTS;C0079043;Bronchoconstriction;11
C0030095;Oxytocin;AUGMENTS;C0026132;Milk Ejection;49
C0079407|6900;Gene Products, tax|CNTN2;AUGMENTS;C0040649;Transcription, Genetic;14
C0024742;Mannose;AUGMENTS;C0600485;Acrosome Reaction;15
C0299583|3952;Leptin|LEP;AUGMENTS;C0001527;Adipose tissue;33
C0242275|1950;Epidermal Growth Factor|EGF;AUGMENTS;C1156237;Stimulation of Cell Proliferation;26
C0026549;Morphine;AUGMENTS;C0597879;Immunoreactivity;9
C0243192;agonists;AUGMENTS;C0597879;Immunoreactivity;7
C0008328|885;Cholecystokinin|CCK;AUGMENTS;C0036239;Satiation;50
C0006945;Carbachol;AUGMENTS;C0079043;Bronchoconstriction;49
C0017725;Glucose;AUGMENTS;C0001527;Adipose tissue;10
C1171892|7422;VEGF protein, human|VEGFA;AUGMENTS;C0007595;Cell Growth;8
C0040077;Thymidine;AUGMENTS;C0024264;Lymphocyte;22
C0019932;Hormones;AUGMENTS;C0301641;Macromolecular alteration;13
C0031469;Phenylephrine;AUGMENTS;C0042380;Vascular resistance;22
C0006684;Calcium Channel Blockers;AUGMENTS;C0344307;Absence of pain sensation;7
C0021747;Interferons;AUGMENTS;C0596402;cytotoxicity;51
C0012963;Dobutamine;AUGMENTS;C0027045;Myocardial Contraction;17
C0015684;Fatty Acids;AUGMENTS;C0227525;Hepatocyte;10
C0052391;Aroclor 1254;AUGMENTS;C0026030;Microsomes, Liver;22
C0043552;Zymosan;AUGMENTS;C0018183;granulocyte;17
C0003320;Antigens;AUGMENTS;C0175677;Injury;6
C0016860;Furosemide;AUGMENTS;C1527409;Renal Blood Flow;14
C0243192;agonists;AUGMENTS;C0001807;Aggressive behavior;8
C0048451;4-methoxyamphetamine;AUGMENTS;C0018183;granulocyte;9
C0597357;receptor;AUGMENTS;C0027793;Synaptic Transmission;12
C0016904;gamma-Aminobutyric Acid;AUGMENTS;C1159689;potassium ion transport;12
C0020261;Hydrochlorothiazide;AUGMENTS;C0221102;Excretory function;16
C0039771;Theophylline;AUGMENTS;C0014467;eosinophil;8
C0002502;Amiloride;AUGMENTS;C0027477;Natriuresis;8
C0206527;Superantigens;AUGMENTS;C1155046;T-Cell Proliferation;11
C0018850;Heat shock proteins;AUGMENTS;C0020964;Immunity;14
C0020223;Hydralazine;AUGMENTS;C0232338;Blood flow;13
