subject_cui;subject_name;predicate;object_cui;object_name;frequency
C0887842;Balloon Occlusion;PREVENTS;C0013922;Embolism;10
C0451615;Pain relief;PREVENTS;C0021368;Inflammation;10
C0389071;Adiponectin;PREVENTS;C0035126;Reperfusion Injury;9
C0162522;Cholecystectomy, Laparoscopic;PREVENTS;C0009566;Complication;28
C0242739;Nutritional Support;PREVENTS;C0032787;Postoperative Complications;25
C0002766;Pain management;PREVENTS;C0150055;Chronic pain;20
C0013227;Pharmaceutical Preparations;PREVENTS;C0042776;Virus;24
C0041368;Tumor Necrosis Factors;PREVENTS;C0021368;Inflammation;8
C0032950;prednisolone;PREVENTS;C0332448;Infiltration;6
C0021081;Immunosuppressive Agents;PREVENTS;C0018133;Graft-vs-Host Disease;25
C0087111;Therapeutic procedure;PREVENTS;C0042134;Uterine hemorrhage;6
C0123163;idebenone;PREVENTS;C0242606;Oxidative Stress;8
C0543467;Operative Surgical Procedures;PREVENTS;C1319200;Postoperative confusion;8
C1516463;Chemopreventive Agent;PREVENTS;C0006826;Malignant Neoplasms;21
C0019328;Hernia repair;PREVENTS;C0009566;Complication;7
C0085557;Infectious disease prevention / control;PREVENTS;C0205721;Infections, Hospital;40
C0524865;Reconstructive Surgical Procedures;PREVENTS;C0036974;Shock;12
C0282638;Antibiotic Prophylaxis;PREVENTS;C0014122;Subacute Bacterial Endocarditis;6
C0547070;Ablation;PREVENTS;C0020538;Hypertensive disease;16
C0025815;Methylprednisolone;PREVENTS;C0021368;Inflammation;22
C0042866;Vitamin D;PREVENTS;C0011581;Depressive disorder;6
C0073096;resveratrol;PREVENTS;C0856169;Endothelial dysfunction;9
C0011777;Dexamethasone;PREVENTS;C0340100;High altitude pulmonary edema;8
C1176316;tadalafil;PREVENTS;C0340100;High altitude pulmonary edema;6
C0042874;Vitamin E;PREVENTS;C0038454;Cerebrovascular accident;8
C0877744;Granulocyte colony stimulating factor prophylaxis;PREVENTS;C0746883;Febrile neutropenia;9
C0220908;Screening procedure;PREVENTS;C0948265;Metabolic syndrome;6
C0450442;Agent;PREVENTS;C0333186;Restenosis;44
C0040597;Traction;PREVENTS;C0332768;Dislocation, incomplete;7
C1273869;Intervention regimes;PREVENTS;C0701826;Perinatal death;41
C0021083;Immunotherapy;PREVENTS;C0027627;Neoplasm Metastasis;10
C0700589;Contraceptive methods;PREVENTS;C0029925;Ovarian Carcinoma;6
C0087111;Therapeutic procedure;PREVENTS;C0677898;Invasive Malignant Neoplasm;12
C0071097;pioglitazone;PREVENTS;C0027051;Myocardial Infarction;13
C0040732;Transplantation;PREVENTS;C0242606;Oxidative Stress;8
C0087111;Therapeutic procedure;PREVENTS;C0080233;Tooth Loss;16
C0003241;Antibodies;PREVENTS;C0599877;loss\; bone;9
C0003289;Antidepressive Agents;PREVENTS;C0424419;Binge Eating;6
C0242912;Neuroprotective Agents;PREVENTS;C0002395;Alzheimer's Disease;9
C0022024;Iontophoresis;PREVENTS;C0030193;Pain;10
C0015259;Exercise;PREVENTS;C0455829;Waist circumference;7
C0013227;Pharmaceutical Preparations;PREVENTS;C0456909;Blind Vision;17
C0021246;Indomethacin;PREVENTS;C0879626;Adverse effects;12
C0087111;Therapeutic procedure;PREVENTS;C0206063;Radiation Pneumonitis;6
C0001563;Administration, Oral;PREVENTS;C0020456;Hyperglycemia;10
C0011777;Dexamethasone;PREVENTS;C0027498;[D]Nausea and vomiting NOS;31
C0013227;Pharmaceutical Preparations;PREVENTS;C0027498;[D]Nausea and vomiting NOS;7
C0034386;Quarantine;PREVENTS;C0012634;Disease;12
C0006684;Calcium Channel Blockers;PREVENTS;C0018801;Heart failure;18
C0003232;Antibiotics;PREVENTS;C0014118;Endocarditis;27
C0524865;Reconstructive Surgical Procedures;PREVENTS;C0019270;Hernia;12
C0543467;Operative Surgical Procedures;PREVENTS;C0242656;Disease Progression;12
C0358591;Proton Pump Inhibitors;PREVENTS;C0041909;Upper gastrointestinal hemorrhage;33
C0184661;Procedures;PREVENTS;C0022658;Kidney Diseases;13
C0003241;Antibodies;PREVENTS;C0019163;Hepatitis B;11
C1273869;Intervention regimes;PREVENTS;C0520817;Physical disability;13
C0702172;Alar;PREVENTS;C0879626;Adverse effects;6
C0597418;Rotavirus Vaccines;PREVENTS;C0012634;Disease;16
C0206082;Immunization Programs;PREVENTS;C1306577;Death (finding);11
C0002915;General Anesthesia;PREVENTS;C0043251;Wounds and Injuries;7
C0600015;Emotional support;PREVENTS;C0011581;Depressive disorder;7
C0028684;Nursing Diagnoses;PREVENTS;C0007165;Cardiac Output;7
C0687732;Prevention;PREVENTS;C0497406;Overweight;9
C0087111;Therapeutic procedure;PREVENTS;C1383860;Cardiac Hypertrophy;74
C0033968;Psychotherapy;PREVENTS;C0011581;Depressive disorder;28
C0349707;Aspiration-action;PREVENTS;C0032285;Pneumonia;15
C0199176;Prophylactic treatment;PREVENTS;C0018681;Headache;14
C0040615;Antipsychotic Agents;PREVENTS;C0001807;Aggressive behavior;9
C0004933;Behavior Therapy;PREVENTS;C0237123;AOD use;8
C1141639|1081|3342|93659;Human Chorionic Gonadotropin|CGA|HTC2|CGB5;PREVENTS;C0085083;Ovarian Hyperstimulation Syndrome;10
C0021665;Insulin-Like Growth Factor I;PREVENTS;C0175677;Injury;13
C1096745;Calcium supplementation;PREVENTS;C0020538;Hypertensive disease;33
C0199176;Prophylactic treatment;PREVENTS;C0042338;Human herpesvirus 3;13
C0597177;particle;PREVENTS;C0021368;Inflammation;13
C0214743;Interleukin-13;PREVENTS;C0021368;Inflammation;7
C0013103;Drainage procedure;PREVENTS;C0037929;Spinal Cord Injuries;9
C0003280;Anticoagulants;PREVENTS;C0032962;Pregnancy Complications;7
C0016410;Folic Acid;PREVENTS;C0004153;Atherosclerosis;9
C0023823;Low-Density Lipoproteins;PREVENTS;C0007222;Cardiovascular Diseases;6
C0042196;Vaccination;PREVENTS;C0027983;Newcastle Disease;13
C0282638;Antibiotic Prophylaxis;PREVENTS;C0043241;Wound Infection;46
C0036082;Saline;PREVENTS;C0028778;Obstruction;6
C0033215;Probucol;PREVENTS;C0600688;Toxic effect;8
C0011900;Diagnosis;PREVENTS;C1320716;Cardiovascular event;11
C0042212;Vaccines, Inactivated;PREVENTS;C0162633;Virus Shedding;7
C0017725;Glucose;PREVENTS;C0007222;Cardiovascular Diseases;15
C0020699;Hysterectomy;PREVENTS;C0006142;Malignant neoplasm of breast;10
C0087111;Therapeutic procedure;PREVENTS;C0035067;Renal Artery Stenosis;6
C0062527;Hepatitis B Vaccines;PREVENTS;C0021311;Infection;15
C0022100;Irrigation;PREVENTS;C0392618;Postoperative infection NOS;25
C0388088;FTY 720;PREVENTS;C0021368;Inflammation;8
C0017337;Genes;PREVENTS;C0879626;Adverse effects;14
C1273869;Intervention regimes;PREVENTS;C0026636;Mouth Diseases;10
C0003009;Angiotensin II;PREVENTS;C0242606;Oxidative Stress;7
C0001617;Adrenal Cortex Hormones;PREVENTS;C0009566;Complication;50
C0013227;Pharmaceutical Preparations;PREVENTS;C0009951;Convulsions;11
C0585941;Antihypertensive therapy;PREVENTS;C0007222;Cardiovascular Diseases;10
C1273869;Intervention regimes;PREVENTS;C0242648;Vertical Disease Transmission;65
C0020971;Immunization;PREVENTS;C0032371;Poliomyelitis;12
C0042210;Vaccines;PREVENTS;C0025007;Measles;38
C0003241;Antibodies;PREVENTS;C0600688;Toxic effect;18
C0032594;Polysaccharides;PREVENTS;C0032269;Pneumococcal Infections;6
C0003402;Antioxidants;PREVENTS;C0011860;Diabetes Mellitus, Non-Insulin-Dependent;15
C0003402;Antioxidants;PREVENTS;C0020538;Hypertensive disease;27
C0004057;Aspirin;PREVENTS;C0027651;Neoplasm;8
C0538927;celecoxib;PREVENTS;C0027651;Neoplasm;11
C1522577;follow-up;PREVENTS;C1444783;Instability;8
C0087111;Therapeutic procedure;PREVENTS;C0034494;Rabies;14
C0040590;Tracheostomy procedure;PREVENTS;C0021311;Infection;6
C0126174;Losartan;PREVENTS;C1140999;Contraction;6
C0086818;Platelet Transfusion;PREVENTS;C0940931;Complication, hemorrhage;10
C0079189;cytokine;PREVENTS;C0004153;Atherosclerosis;10
C0522095;Long chain fatty acid;PREVENTS;C0012634;Disease;9
C0389071;Adiponectin;PREVENTS;C0007222;Cardiovascular Diseases;23
C0001962;Ethanol;PREVENTS;C0679408;Lesion of stomach;11
C0013227;Pharmaceutical Preparations;PREVENTS;C0242510;Drug usage;19
C0087111;Therapeutic procedure;PREVENTS;C0233514;Abnormal behavior;8
C0033045;Premedication;PREVENTS;C0002792;Anaphylaxis;6
C0732611;Selective Estrogen Receptor Modulators;PREVENTS;C0029458;Osteoporosis, Postmenopausal;10
C0002475;Mitomycin;PREVENTS;C0016059;Fibrosis;34
C0150141;Bathing;PREVENTS;C0021311;Infection;22
C0246415;docetaxel;PREVENTS;C0600688;Toxic effect;20
C0043481;Zinc;PREVENTS;C0006826;Malignant Neoplasms;9
C0556110;Folic acid supplementation;PREVENTS;C0018798;Congenital Heart Defects;16
C0687732;Prevention;PREVENTS;C0016059;Fibrosis;6
C0003402;Antioxidants;PREVENTS;C1285162;Degenerative disorder;23
C0079459;Granulocyte Colony-Stimulating Factor;PREVENTS;C0854467;Myelosuppression;8
C0040613;Tranexamic Acid;PREVENTS;C0032797;Postpartum Hemorrhage;43
C0039038;Sympathectomy;PREVENTS;C0085612;Ventricular arrhythmia;7
C0032594;Polysaccharides;PREVENTS;C0010957;Tissue damage;7
C0009836;Contact Lenses;PREVENTS;C1457887;Symptoms;6
C0087111;Therapeutic procedure;PREVENTS;C0016382;Flushing;8
C0282575;Micronutrients;PREVENTS;C0162429;Malnutrition;6
C0003402;Antioxidants;PREVENTS;C0086543;Cataract;25
C1532225;Direct thrombin inhibitor;PREVENTS;C0948008;Ischemic stroke;7
C0123931;irinotecan;PREVENTS;C0600688;Toxic effect;10
C0754728|7097;Toll-Like Receptor 2|TLR2;PREVENTS;C0021368;Inflammation;7
C0019139;Heparin, Low-Molecular-Weight;PREVENTS;C0042487;Venous Thrombosis;37
C0087111;Therapeutic procedure;PREVENTS;C0031117;Peripheral Neuropathy;20
C0003364;Antihypertensive Agents;PREVENTS;C0002395;Alzheimer's Disease;10
C0028066;Nifedipine;PREVENTS;C0340100;High altitude pulmonary edema;8
C0073096;resveratrol;PREVENTS;C0151763;Liver damage;8
C0015259;Exercise;PREVENTS;C0020615;hypoglycemia;26
C1565316;ramelteon;PREVENTS;C0011206;Delirium;30
C0030842;Penicillins;PREVENTS;C0009566;Complication;7
C0025598;Metformin;PREVENTS;C0085083;Ovarian Hyperstimulation Syndrome;18
C0040732;Transplantation;PREVENTS;C0021311;Infection;35
C1448177|7124;TNF protein, human|TNF;PREVENTS;C0277785;Functional disorder;9
C0102118;Alendronate;PREVENTS;C0029456;Osteoporosis;21
C0596577;Flavonoids;PREVENTS;C0029456;Osteoporosis;7
C0441509;Coagulation procedure;PREVENTS;C0034065;Pulmonary Embolism;13
C0441509;Coagulation procedure;PREVENTS;C0149871;Deep Vein Thrombosis;14
C0016018;Fibrinolytic Agents;PREVENTS;C0040038;Thromboembolism;12
C1304888;Pain control;PREVENTS;C0879626;Adverse effects;9
C1273869;Intervention regimes;PREVENTS;C0010054;Coronary Arteriosclerosis;31
C1257954;Cyclooxygenase 2 Inhibitors;PREVENTS;C0021368;Inflammation;17
C0087111;Therapeutic procedure;PREVENTS;C1397014;imbalance;15
C1273869;Intervention regimes;PREVENTS;C1290630;Caries of infancy;33
C0087111;Therapeutic procedure;PREVENTS;C0018924;Hemarthrosis;8
C0042210;Vaccines;PREVENTS;C0016514;Foot-and-Mouth Disease;13
C0042866;Vitamin D;PREVENTS;C0029442;Osteomalacia;13
C1532338;Percutaneous coronary intervention;PREVENTS;C0022658;Kidney Diseases;19
C0018318;Guanethidine;PREVENTS;C1140999;Contraction;8
C0004609;Baclofen;PREVENTS;C1457887;Symptoms;12
C1515075;Supplementation;PREVENTS;C0003811;cardiac arrhythmia;7
C0031765;Phototherapy;PREVENTS;C0086132;Depressive Symptoms;7
C0029988;Oxalates;PREVENTS;C0022650;Kidney Calculi;8
C0182400;Probes;PREVENTS;C0175677;Injury;10
C0013216;Pharmacotherapy;PREVENTS;C0026946;Mycoses;6
C0003211;Anti-Inflammatory Agents, Non-Steroidal;PREVENTS;C0027746;Nerve Degeneration;6
C0042210;Vaccines;PREVENTS;C0079337;Immunodeficiency Virus, Feline;7
C1566558;Natural Products;PREVENTS;C0008679;Chronic Disease;7
C0026682;Mucins;PREVENTS;C0021311;Infection;8
C0087111;Therapeutic procedure;PREVENTS;C1140716;Hypoxic Brain Damage;9
C1512511;Human Papilloma Virus Vaccine;PREVENTS;C0343641;Human papilloma virus infection;24
C0079904;NF-kappa B;PREVENTS;C0021368;Inflammation;33
C0027360;Naltrexone;PREVENTS;C1457887;Symptoms;14
C0024922;Maternal Health Services;PREVENTS;C0024923;Maternal Mortality;15
C0018988;Hemin;PREVENTS;C0242606;Oxidative Stress;7
C0394664;Acupuncture procedure;PREVENTS;C0018681;Headache;11
C0164786|207;Proto-Oncogene Proteins c-akt|AKT1;PREVENTS;C0598934;tumor growth;8
C0175730;biomedical tube device;PREVENTS;C0015376;Extravasation;8
C1273869;Intervention regimes;PREVENTS;C0242781;disease transmission;35
C0021107;Implantation procedure;PREVENTS;C0007780;Cerebral Embolism;6
C0004933;Behavior Therapy;PREVENTS;C0028754;Obesity;27
C0302614;Guide device;PREVENTS;C0009566;Complication;8
C1322815;Drug eluting stent;PREVENTS;C0020507;Hyperplasia;24
C1372955;Active Ingredients;PREVENTS;C0879626;Adverse effects;10
C0087111;Therapeutic procedure;PREVENTS;C0242231;Coronary Stenosis;6
C0184661;Procedures;PREVENTS;C0011847;Diabetes;7
C0029936;Ovariectomy;PREVENTS;C0599877;loss\; bone;13
C0042210;Vaccines;PREVENTS;C0023418;leukemia;8
C0062527;Hepatitis B Vaccines;PREVENTS;C0019163;Hepatitis B;60
C0034991;Rehabilitation therapy;PREVENTS;C0231170;Disability NOS;23
C0814435;early identification;PREVENTS;C0231170;Disability NOS;10
C0003402;Antioxidants;PREVENTS;C0242184;Hypoxia;13
C1171892|7422;VEGF protein, human|VEGFA;PREVENTS;C0015376;Extravasation;9
C0071097;pioglitazone;PREVENTS;C0020456;Hyperglycemia;13
C0064294;Fibroblast Growth Factor 7;PREVENTS;C0175677;Injury;20
C0163159;sulforafan;PREVENTS;C0878544;Cardiomyopathies;8
C1511790;Detection;PREVENTS;C0011847;Diabetes;13
C0010467;Curcumin;PREVENTS;C0242488;Acute Lung Injury;9
C0021403;Influenza virus vaccine;PREVENTS;C0021311;Infection;28
C1515075;Supplementation;PREVENTS;C0340274;Hypertension induced by pregnancy;6
C0013216;Pharmacotherapy;PREVENTS;C0231170;Disability NOS;12
C0016410;Folic Acid;PREVENTS;C0032914;Pre-Eclampsia;14
C0002932;Anesthetics;PREVENTS;C0030193;Pain;42
C0022179;Isoflavones;PREVENTS;C0029456;Osteoporosis;14
C0085076;Mammaplasty;PREVENTS;C0009566;Complication;16
C0024881;Mastectomy;PREVENTS;C0009566;Complication;11
C1096489;Vitamin K antagonist;PREVENTS;C0009566;Complication;18
C0008240;Chlorogenic Acid;PREVENTS;C0175677;Injury;18
C0042210;Vaccines;PREVENTS;C0009186;Coccidioidomycosis;6
C0039840;Thiamine;PREVENTS;C0043121;Wernicke Encephalopathy;10
C0078048;Chickenpox Vaccine;PREVENTS;C0012634;Disease;15
C0071649;polyphenols;PREVENTS;C0175677;Injury;18
C0010210;Counseling;PREVENTS;C0021311;Infection;10
C0288672;abciximab;PREVENTS;C0333186;Restenosis;11
C0025598;Metformin;PREVENTS;C0027651;Neoplasm;17
C0030054;Oxygen;PREVENTS;C0021311;Infection;13
C0013216;Pharmacotherapy;PREVENTS;C0004238;Atrial Fibrillation;7
C0279493;Androgen therapy;PREVENTS;C1457887;Symptoms;6
C0184898;Surgical incisions;PREVENTS;C0016658;Fracture;24
C0522102;Fatty Acids, Saturated;PREVENTS;C0010068;Coronary heart disease;7
C0048044;Vigabatrin;PREVENTS;C0036572;Seizures;12
C0452415;Diet good;PREVENTS;C0007222;Cardiovascular Diseases;20
C0087111;Therapeutic procedure;PREVENTS;C1519279;Sexual transmission;46
C0072980;Sirolimus (substance);PREVENTS;C0021655;Insulin Resistance;6
C0026606;Physical activity;PREVENTS;C0004238;Atrial Fibrillation;17
C0009325;Collagen;PREVENTS;C0021368;Inflammation;18
C0080222|7040;TGFB1 protein, human|TGFB1;PREVENTS;C0027651;Neoplasm;6
C0687732;Prevention;PREVENTS;C0042963;Vomiting;8
C0182025;Occluders;PREVENTS;C0009566;Complication;7
C0004057;Aspirin;PREVENTS;C0013604;Edema;7
C0011685;Desipramine;PREVENTS;C1457887;Symptoms;12
C0278790;dietary intervention;PREVENTS;C0020538;Hypertensive disease;11
C0026606;Physical activity;PREVENTS;C0599877;loss\; bone;23
C0877136;Antifungal prophylaxis;PREVENTS;C0238013;ASPERGILLOSIS, INVASIVE;6
C0150593;game;PREVENTS;C0030193;Pain;7
C0199176;Prophylactic treatment;PREVENTS;C0151526;Premature Birth;23
C0087111;Therapeutic procedure;PREVENTS;C0344307;Absence of pain sensation;9
C0175723;Bands;PREVENTS;C0009566;Complication;14
C0042210;Vaccines;PREVENTS;C0006309;Brucellosis;23
C0019134;Heparin;PREVENTS;C0544461;Inactivation;6
C0041044;Trimethoprim-Sulfamethoxazole Combination;PREVENTS;C0032285;Pneumonia;26
C0971023;entecavir;PREVENTS;C1142420;Hepatitis B reactivation;19
C0162352;Allergen Immunotherapy;PREVENTS;C0740903;ALLERGIC SYMPTOM;6
C0087111;Therapeutic procedure;PREVENTS;C0740903;ALLERGIC SYMPTOM;14
C0021747;Interferons;PREVENTS;C0600688;Toxic effect;6
C0015689;Fatty Acids, Omega-3;PREVENTS;C0085612;Ventricular arrhythmia;7
C0024875;Massage;PREVENTS;C1457887;Symptoms;27
C0043328;Lutein;PREVENTS;C0015397;Eye diseases;7
C0078752;zeaxanthin;PREVENTS;C0015397;Eye diseases;6
C0003250;Monoclonal Antibodies;PREVENTS;C0600688;Toxic effect;15
C1273869;Intervention regimes;PREVENTS;C0595939;Stillbirth;69
C0034618;Radiation therapy;PREVENTS;C0010957;Tissue damage;6
C0025219;Melatonin;PREVENTS;C0012860;DNA Damage;28
C0042210;Vaccines;PREVENTS;C0030636;Pasteurella Infections;7
C0042210;Vaccines;PREVENTS;C0043037;Common wart;6
C0021102;Implants;PREVENTS;C1155266;Inflammatory Response;8
C0574032;Infusion procedures;PREVENTS;C0020672;hypothermia, natural;7
C0344211;Supportive care;PREVENTS;C0231170;Disability NOS;6
C0009244;Cognitive Therapy;PREVENTS;C0033975;Psychotic Disorders;17
C1273869;Intervention regimes;PREVENTS;C1140999;Contraction;10
C0041236;TRYPSIN;PREVENTS;C0600688;Toxic effect;10
C0032042;Placebos;PREVENTS;C0011206;Delirium;16
C0001563;Administration, Oral;PREVENTS;C0599877;loss\; bone;11
C0035260;Restraint, Physical;PREVENTS;C0175677;Injury;6
C0015359;Extracorporeal Shockwave Lithotripsy;PREVENTS;C0009566;Complication;7
C0008809;Ciprofloxacin;PREVENTS;C0036690;Septicemia;8
C0199176;Prophylactic treatment;PREVENTS;C0036690;Septicemia;29
C1171350;kinase inhibitor;PREVENTS;C0175677;Injury;7
C0087111;Therapeutic procedure;PREVENTS;C1264606;Persistent infection;9
C0042196;Vaccination;PREVENTS;C0023281;Leishmaniasis;6
C0013931;Embolization, Therapeutic;PREVENTS;C1504464;Endoleak;64
C0016860;Furosemide;PREVENTS;C0085692;Hemorrhagic cystitis;7
C0003009;Angiotensin II;PREVENTS;C0033687;Proteinuria;10
C0013227;Pharmaceutical Preparations;PREVENTS;C0871189;Psychotic symptom;6
C0677666;soy protein isolate;PREVENTS;C0242606;Oxidative Stress;6
C0814435;early identification;PREVENTS;C0038661;Suicide;8
C0013227;Pharmaceutical Preparations;PREVENTS;C0036690;Septicemia;9
C1273869;Intervention regimes;PREVENTS;C0150041;Feeling hopeless;8
C0086225;Enteral Feeding;PREVENTS;C0520459;Enterocolitis, Necrotizing;6
C0038838;Superoxide Dismutase;PREVENTS;C0856169;Endothelial dysfunction;13
C1273869;Intervention regimes;PREVENTS;C0006818;Campylobacter infection;7
C0034392;Quercetin;PREVENTS;C0007222;Cardiovascular Diseases;14
C0162428;Nephrolithotomy, Percutaneous;PREVENTS;C0009566;Complication;11
C0009188;Coccidiostats;PREVENTS;C0009187;Coccidiosis;6
C0524865;Reconstructive Surgical Procedures;PREVENTS;C0030193;Pain;36
C0204727;Isolation procedure;PREVENTS;C0009566;Complication;8
C0920467;disorder control;PREVENTS;C0242656;Disease Progression;7
C0677881;Cytotoxic Chemotherapy;PREVENTS;C0600688;Toxic effect;6
C1443861;Post-exposure prophylaxis;PREVENTS;C0021311;Infection;16
C0023660;Lidocaine;PREVENTS;C0085612;Ventricular arrhythmia;12
C0042210;Vaccines;PREVENTS;C0153382;Malignant neoplasm of oropharynx;9
C0087111;Therapeutic procedure;PREVENTS;C0085616;Vasospasm;55
C0751429;Surgical Procedures, Laparoscopic;PREVENTS;C0001511;Adhesions;11
C0050465;acetovanillone;PREVENTS;C0020538;Hypertensive disease;6
C1532338;Percutaneous coronary intervention;PREVENTS;C0746730;myocardium\; injury;14
C0003402;Antioxidants;PREVENTS;C0235272;Retinal damage;8
C0010467;Curcumin;PREVENTS;C0009566;Complication;6
C0717726;Liposomal Doxorubicin;PREVENTS;C0876994;Cardiotoxicity;7
C0020944;Immobilization;PREVENTS;C0016658;Fracture;16
C0087111;Therapeutic procedure;PREVENTS;C0152018;Esophageal carcinoma;6
C0069964;palmidrol;PREVENTS;C0021368;Inflammation;8
C0008809;Ciprofloxacin;PREVENTS;C0021311;Infection;23
C0041044;Trimethoprim-Sulfamethoxazole Combination;PREVENTS;C0021311;Infection;23
C0199401;Health education - diet;PREVENTS;C0333519;Caries;11
C0027551;Needle device;PREVENTS;C0030193;Pain;12
C0025242;Memantine;PREVENTS;C1457887;Symptoms;10
C1515075;Supplementation;PREVENTS;C0019204;Primary carcinoma of the liver cells;6
C0027551;Needle device;PREVENTS;C0751188;Post-Dural Puncture Headaches;7
C0039771;Theophylline;PREVENTS;C1457887;Symptoms;15
C0011145;Deferoxamine;PREVENTS;C0270611;Brain Injuries;11
C0376466;Ischemic Preconditioning;PREVENTS;C0003811;cardiac arrhythmia;11
C1571583;dabigatran etexilate;PREVENTS;C0013922;Embolism;25
C1364818;APP gene;PREVENTS;C0600688;Toxic effect;13
C0021107;Implantation procedure;PREVENTS;C0015376;Extravasation;17
C0085845;Aspartate;PREVENTS;C0600688;Toxic effect;6
C0543467;Operative Surgical Procedures;PREVENTS;C0026266;Mitral Valve Insufficiency;16
C0543467;Operative Surgical Procedures;PREVENTS;C0009402;Carcinoma of the Large Intestine;7
C0014264;Endotoxins;PREVENTS;C0020517;Hypersensitivity;8
C0001443;Adenosine;PREVENTS;C0035126;Reperfusion Injury;33
C0026549;Morphine;PREVENTS;C0035126;Reperfusion Injury;9
C0043481;Zinc;PREVENTS;C0011991;Diarrhea;27
C1098510;fondaparinux;PREVENTS;C0040053;Thrombosis;6
C0242896;Anticholinergic Agents;PREVENTS;C1457887;Symptoms;12
C0019392;Hesperidin;PREVENTS;C0021368;Inflammation;10
C0076829;topiramate;PREVENTS;C0018681;Headache;17
C0000970;Acetaminophen;PREVENTS;C0175677;Injury;14
C0012968;Docosahexaenoic Acids;PREVENTS;C0007222;Cardiovascular Diseases;23
C0006938;Captopril;PREVENTS;C0020538;Hypertensive disease;46
C0007068;Carboxymethylcellulose;PREVENTS;C0001510;Postoperative adhesion;19
C0040732;Transplantation;PREVENTS;C0043251;Wounds and Injuries;9
C0020196;Hyaluronic Acid;PREVENTS;C0600688;Toxic effect;12
C0028005;Nicardipine;PREVENTS;C0265110;Cerebral Vasospasm;9
C0216784;valsartan;PREVENTS;C0242606;Oxidative Stress;9
C0032188;Platelet Inhibitors;PREVENTS;C0040053;Thrombosis;11
C0042874;Vitamin E;PREVENTS;C0010957;Tissue damage;12
C0019993;Hospitalization;PREVENTS;C0012634;Disease;12
C0920298;Weight maintenance regimen;PREVENTS;C0011860;Diabetes Mellitus, Non-Insulin-Dependent;11
C0150457;Anticoagulant therapy;PREVENTS;C0087086;Thrombus;21
C0087111;Therapeutic procedure;PREVENTS;C0702166;Acne;11
C0543467;Operative Surgical Procedures;PREVENTS;C0028754;Obesity;12
C1511790;Detection;PREVENTS;C0439857;Dependence;6
C0073393;Risperidone;PREVENTS;C0001807;Aggressive behavior;13
C0017797;Glutamine;PREVENTS;C0149882;Acute esophagitis;8
C0017797;Glutamine;PREVENTS;C1568868;Oral Mucositis;21
C0001962;Ethanol;PREVENTS;C1140999;Contraction;17
C0003364;Antihypertensive Agents;PREVENTS;C0879626;Adverse effects;6
C0060197;Fenretinide;PREVENTS;C0006142;Malignant neoplasm of breast;7
C0087111;Therapeutic procedure;PREVENTS;C0235272;Retinal damage;20
C0597357;receptor;PREVENTS;C0879626;Adverse effects;9
C0087111;Therapeutic procedure;PREVENTS;C1566590;Delayed Graft Function;6
C0013227;Pharmaceutical Preparations;PREVENTS;C0003864;Arthritis;7
C0016004;Fibrin Tissue Adhesive;PREVENTS;C0948693;Post procedural discharge;13
C0020852;Immunoglobulin G;PREVENTS;C0021311;Infection;8
C0243192;agonists;PREVENTS;C0036572;Seizures;15
C0336630;Endotracheal tube;PREVENTS;C0340257;Ventilator-associated lung injury;18
C0042874;Vitamin E;PREVENTS;C0027746;Nerve Degeneration;6
C0242297;Dietary Supplementation;PREVENTS;C0600688;Toxic effect;9
C0007271;Carotenoids;PREVENTS;C0015397;Eye diseases;8
C0003015;Angiotensin-Converting Enzyme Inhibitors;PREVENTS;C0006826;Malignant Neoplasms;12
C0026606;Physical activity;PREVENTS;C0020473;Hyperlipidemia;6
C0042874;Vitamin E;PREVENTS;C0042875;Vitamin E Deficiency;7
C0725449;CVC;PREVENTS;C0009566;Complication;7
C0080331;Walking;PREVENTS;C0021368;Inflammation;6
C0042196;Vaccination;PREVENTS;C0029341;Orthomyxoviridae;15
C0025219;Melatonin;PREVENTS;C0011581;Depressive disorder;6
C1533685;Injection procedure;PREVENTS;C0020456;Hyperglycemia;10
C0242297;Dietary Supplementation;PREVENTS;C0015695;Fatty Liver;14
C0011777;Dexamethasone;PREVENTS;C0332448;Infiltration;10
C0040732;Transplantation;PREVENTS;C0004153;Atherosclerosis;7
C0085295;Interleukin-10;PREVENTS;C0009319;Colitis;8
C0040732;Transplantation;PREVENTS;C1457887;Symptoms;14
C0012737;Dissection;PREVENTS;C0016658;Fracture;7
C0002766;Pain management;PREVENTS;C0042963;Vomiting;14
C0002766;Pain management;PREVENTS;C0520904;Postoperative Nausea;12
C0220908;Screening procedure;PREVENTS;C0877248;Adverse event;23
C0045093;gemcitabine;PREVENTS;C0879626;Adverse effects;6
C0087111;Therapeutic procedure;PREVENTS;C0020500;Hyperoxaluria;6
C0034991;Rehabilitation therapy;PREVENTS;C0175677;Injury;9
C0085259;Mupirocin;PREVENTS;C0031154;Peritonitis;7
C0086510;Kirschner Wires;PREVENTS;C0009566;Complication;6
C0360714;Hydroxymethylglutaryl-CoA Reductase Inhibitors;PREVENTS;C1155266;Inflammatory Response;11
C0016360;Fluorouracil;PREVENTS;C0600688;Toxic effect;58
C0220908;Screening procedure;PREVENTS;C0233481;Worried;6
C0003765;Arginine;PREVENTS;C0856169;Endothelial dysfunction;23
C0017822;GLUTATHIONE PEROXIDASE;PREVENTS;C0242606;Oxidative Stress;7
C0018284;Growth Factor;PREVENTS;C0600688;Toxic effect;9
